0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-314.64093017578125,72.5433349609375,17.09891128540039,11.170011520385742,1.8092011213302612,-1.0246895551681519,-14.881327629089355,-5.127443790435791,-4.086930274963379,-5.593410968780518,-13.83022689819336,-7.321620941162109,-10.423094749450684,1.9180266857147217,-5.491405963897705,-6.216919422149658,-4.306652069091797,-4.766422748565674,-7.359004020690918,-6.469319820404053,neutral
-310.0540466308594,73.8764877319336,20.12885093688965,12.549858093261719,4.252630233764648,1.692462682723999,-13.031148910522461,-6.525022029876709,-4.514430999755859,-4.346627235412598,-12.838233947753906,-7.595098495483398,-11.697340965270996,-1.6063354015350342,-2.294715166091919,-6.46597146987915,-5.34574031829834,-5.450506210327148,-7.182957649230957,-7.050623893737793,neutral
-289.17559814453125,76.4188461303711,17.363426208496094,13.349696159362793,4.640441417694092,2.1924502849578857,-12.52400016784668,-5.088063716888428,-3.2690701484680176,-3.421485662460327,-12.092996597290039,-6.957724094390869,-11.234488487243652,-1.2925503253936768,-1.9826980829238892,-6.740448951721191,-5.060237884521484,-4.720970630645752,-6.705480098724365,-6.831876277923584,neutral
-156.4551452016417,21.07865774338228,11.849527192062158,5.821220617789067,3.543650978339938,0.08221864760797977,-3.864697565970611,-4.839571241281548,-4.93640118573656,-4.340537525674143,-5.668475248432184,-6.862568022236818,-6.036450040776191,-3.690222685952407,-2.318397353635104,-3.893765831701434,-3.711013895382082,-3.8983235165926695,-4.758199695641421,-5.233054092183331,neutral
-316.7234191894531,72.75173950195312,18.490005493164062,12.47874927520752,4.395230770111084,1.6798690557479858,-13.346813201904297,-5.807476043701172,-3.5468029975891113,-3.3724522590637207,-12.551838874816895,-7.464148998260498,-11.301348686218262,-1.5645737648010254,-2.4544448852539062,-6.361143112182617,-4.924887180328369,-5.068274021148682,-6.856804370880127,-6.944786548614502,neutral
-286.5253601074219,77.1840591430664,17.090932846069336,13.417536735534668,4.569696426391602,2.1269638538360596,-12.76467514038086,-5.082167625427246,-3.3457024097442627,-3.423503875732422,-12.237052917480469,-6.966740131378174,-11.325210571289062,-1.2385575771331787,-1.9525758028030396,-6.77406120300293,-5.197118759155273,-4.757360458374023,-6.769558429718018,-6.858825206756592,neutral
-314.64093017578125,72.5433349609375,17.09891128540039,11.170011520385742,1.8092011213302612,-1.0246895551681519,-14.881327629089355,-5.127443790435791,-4.086930274963379,-5.593410968780518,-13.83022689819336,-7.321620941162109,-10.423094749450684,1.9180266857147217,-5.491405963897705,-6.216919422149658,-4.306652069091797,-4.766422748565674,-7.359004020690918,-6.469319820404053,neutral
-310.0540466308594,73.8764877319336,20.12885093688965,12.549858093261719,4.252630233764648,1.692462682723999,-13.031148910522461,-6.525022029876709,-4.514430999755859,-4.346627235412598,-12.838233947753906,-7.595098495483398,-11.697340965270996,-1.6063354015350342,-2.294715166091919,-6.46597146987915,-5.34574031829834,-5.450506210327148,-7.182957649230957,-7.050623893737793,neutral
-270.8356628417969,90.86890411376953,-6.619624137878418,16.987937927246094,-9.133667945861816,-1.4088242053985596,-2.2096662521362305,-12.367637634277344,-5.759454250335693,-4.075618743896484,-8.332348823547363,-9.107104301452637,-10.707676887512207,-5.031577110290527,-2.914490222930908,-5.483996391296387,-7.511524677276611,-5.995852470397949,-8.789165496826172,-5.6753997802734375,neutral
-123.22244790685437,24.398560000525126,7.191250841521404,4.403909608458484,-1.7227000609370964,-1.4084240975013915,-1.0005238224749433,-5.716790549093792,-3.7682674093695914,-3.5402160174965545,-4.957604142099745,-6.366203284382872,-6.278093204269595,-3.802253507702435,-3.0869413448996634,-4.824455945242298,-5.029815648251625,-4.748947083344452,-4.657766969061449,-4.5370836825820415,neutral
-298.9990234375,86.18895721435547,-6.5983099937438965,17.742753982543945,-10.310770034790039,-2.2926268577575684,-1.5753859281539917,-14.011187553405762,-5.581019878387451,-4.290071964263916,-8.547414779663086,-10.514649391174316,-11.207775115966797,-5.555655479431152,-2.772634744644165,-5.328691005706787,-6.792004108428955,-6.067970275878906,-9.173113822937012,-5.873704433441162,neutral
-268.9567565917969,91.36333465576172,-6.646235942840576,16.846649169921875,-9.623790740966797,-1.46107017993927,-1.8010532855987549,-12.306357383728027,-5.719743728637695,-4.009780406951904,-8.479684829711914,-9.003667831420898,-10.689623832702637,-5.033219337463379,-2.9627692699432373,-5.738584518432617,-7.588586330413818,-5.834293365478516,-8.672444343566895,-5.632619857788086,neutral
-299.2218017578125,85.63041687011719,-10.124659538269043,16.493263244628906,-14.034903526306152,-1.7222914695739746,-5.217662811279297,-13.456568717956543,-4.781134605407715,-5.554178237915039,-9.661423683166504,-9.708819389343262,-9.187821388244629,-3.8964385986328125,-5.555639266967773,-8.231293678283691,-8.516889572143555,-7.672456741333008,-8.644622802734375,-4.611352920532227,neutral
-293.0275573730469,88.12274932861328,-7.278247356414795,18.155147552490234,-11.092543601989746,-3.07034969329834,-1.7136362791061401,-14.902534484863281,-5.8401713371276855,-4.58461332321167,-8.585893630981445,-10.6941499710083,-10.856537818908691,-5.2063069343566895,-3.076117992401123,-5.772340297698975,-6.971459865570068,-5.832424163818359,-8.718174934387207,-5.582365989685059,neutral
-245.11474609375,112.33501434326172,-3.37089204788208,2.689960241317749,-8.601304054260254,-2.326819896697998,-17.07984161376953,-7.13092041015625,-11.190174102783203,-4.1325507164001465,-9.687841415405273,-10.303104400634766,-16.047475814819336,-7.83974552154541,-8.104207992553711,-10.964692115783691,-12.00909423828125,-5.054254531860352,-9.220471382141113,-4.56470251083374,neutral
-196.08446912041916,68.14904174890526,14.22706288400846,-2.9035207493372903,-3.3941991741271456,-6.448662747747032,-11.714834809134393,-8.181857033910417,-8.228572391375607,-5.150240734663127,-7.376745694907721,-10.650927109369563,-12.737938765637795,-8.538888534374385,-7.062391375221709,-10.487422709272817,-9.936958828640098,-5.810091436016133,-6.712073353641756,-4.839016636964505,neutral
-276.3683776855469,110.53144836425781,-3.240586757659912,0.18400029838085175,-9.202926635742188,-2.5392253398895264,-16.412033081054688,-7.94547700881958,-10.770978927612305,-3.991138458251953,-9.278928756713867,-10.742737770080566,-16.040143966674805,-8.823386192321777,-8.494640350341797,-11.966181755065918,-11.971583366394043,-5.964697360992432,-9.110482215881348,-4.539391040802002,neutral
-243.32794189453125,112.75035858154297,-3.540065288543701,2.9262378215789795,-8.574321746826172,-2.445664882659912,-17.149295806884766,-7.013389587402344,-11.07072639465332,-4.094298839569092,-9.603283882141113,-10.151620864868164,-15.987513542175293,-7.796500205993652,-8.083820343017578,-10.930509567260742,-11.980582237243652,-5.018341064453125,-9.217083930969238,-4.586825370788574,neutral
-273.6835632324219,109.48338317871094,-5.245833873748779,-2.7849695682525635,-9.82719898223877,-4.872733116149902,-16.931352615356445,-6.203324317932129,-11.161637306213379,-5.1461591720581055,-12.803450584411621,-13.310358047485352,-16.548229217529297,-7.211763858795166,-9.641242027282715,-12.839864730834961,-10.399415969848633,-5.393715858459473,-8.678391456604004,-2.778080940246582,neutral
-271.5492248535156,112.06900787353516,-3.504896402359009,0.8639430403709412,-7.856889724731445,-2.3594560623168945,-17.895692825317383,-7.545372009277344,-11.71998119354248,-3.960226058959961,-9.412396430969238,-10.256094932556152,-16.891483306884766,-9.086398124694824,-8.24576187133789,-12.010621070861816,-12.341675758361816,-4.723773002624512,-8.91978931427002,-4.834963321685791,neutral
-223.67935180664062,84.47525024414062,11.869950294494629,2.6389050483703613,5.166335105895996,-5.924811840057373,-15.615168571472168,-3.731046438217163,-15.157421112060547,-6.280812740325928,-17.113452911376953,-6.615864276885986,-13.917790412902832,-2.1066975593566895,-6.731848239898682,-7.732782363891602,-4.701598644256592,-5.475560665130615,-7.904521942138672,-2.359973907470703,joy
-207.95686701945945,70.46177695723988,17.433155058525962,0.6590157407813981,5.958252282099207,-6.737856300697892,-13.656455976319103,-5.778593651885347,-12.995792775411102,-8.049710226291374,-14.7668467954082,-8.376999838277527,-12.143052560637052,-3.161783912587227,-6.179767258666579,-7.656310322054866,-4.3808730515268826,-5.724840415086469,-7.0000032293173975,-3.387411225690168,joy
-254.50393676757812,82.20886993408203,12.556045532226562,0.9049943089485168,5.636263370513916,-7.010405540466309,-16.890878677368164,-4.034834861755371,-15.581842422485352,-6.713047027587891,-17.396289825439453,-6.850412368774414,-14.206230163574219,-2.0854146480560303,-6.84028959274292,-7.701152324676514,-4.616142749786377,-5.959558963775635,-8.413674354553223,-1.9813283681869507,joy
-222.6494903564453,84.56912231445312,12.017873764038086,2.441239833831787,5.128058910369873,-6.013978958129883,-15.59711742401123,-3.663172721862793,-15.053166389465332,-6.307114124298096,-17.187755584716797,-6.778707981109619,-14.05056381225586,-2.1036829948425293,-6.774518966674805,-7.705631732940674,-4.63021993637085,-5.463417053222656,-7.865980625152588,-2.3632595539093018,joy
-252.09751892089844,81.80259704589844,10.943960189819336,-0.05646807327866554,4.0224761962890625,-11.026004791259766,-15.996260643005371,-4.799261093139648,-15.856133460998535,-8.427268981933594,-17.968950271606445,-6.553171157836914,-13.64423942565918,0.36212918162345886,-10.077588081359863,-5.430825710296631,-5.092230796813965,-5.895975589752197,-5.9279961585998535,-1.8777194023132324,joy
-248.5853271484375,83.1260757446289,13.744427680969238,1.0398916006088257,6.066699981689453,-7.164177417755127,-17.794572830200195,-3.8399224281311035,-15.972965240478516,-6.730495452880859,-17.765216827392578,-6.998363018035889,-14.687766075134277,-1.4061540365219116,-7.188945770263672,-8.224065780639648,-5.2892985343933105,-5.748469352722168,-8.3272705078125,-2.203587770462036,joy
-193.97581481933594,85.37965393066406,12.438638687133789,3.913647174835205,1.0881437063217163,-8.192597389221191,-26.775394439697266,-4.322234153747559,-6.53983211517334,-7.559338092803955,-13.448874473571777,-8.390461921691895,-13.75156307220459,-4.150498867034912,-9.368830680847168,-6.8301520347595215,-8.948445320129395,-0.11566489189863205,-10.14283561706543,-1.3997299671173096,neutral
-154.43009304107554,56.86671583302863,19.410726368304438,3.77716051451061,0.48794469890509623,-9.023259181678345,-18.675320545216653,-8.167915663481518,-4.751508640710545,-7.896410367267708,-10.561670882381211,-9.822754929047738,-10.202566336712644,-6.123944567500282,-7.966750738199333,-7.205174723491706,-5.461340541525047,-2.6359000420034326,-5.568227685314847,-2.7260530309965048,neutral
-222.28643798828125,84.03067016601562,12.366674423217773,2.6604397296905518,0.06440657377243042,-9.489230155944824,-27.26934242248535,-4.062686920166016,-5.789220809936523,-8.026754379272461,-14.537022590637207,-8.620453834533691,-14.076156616210938,-3.832810878753662,-9.81620979309082,-5.954204082489014,-8.27405071258545,-0.600640058517456,-10.607025146484375,-1.4808837175369263,neutral
-189.939208984375,89.84080505371094,13.261674880981445,4.858574390411377,1.9213237762451172,-8.129796981811523,-26.140356063842773,-3.5617146492004395,-5.64066219329834,-6.787265300750732,-12.994997024536133,-8.101614952087402,-13.540084838867188,-4.037168025970459,-9.288999557495117,-6.611780643463135,-8.732926368713379,0.057925768196582794,-9.655622482299805,-0.9277213215827942,neutral
-218.0684051513672,84.80589294433594,12.408632278442383,1.2729862928390503,0.345255583524704,-15.060784339904785,-25.83133888244629,-1.5004332065582275,-6.139054298400879,-10.643905639648438,-15.4598970413208,-11.08660888671875,-12.388212203979492,-3.444732189178467,-10.770216941833496,-6.9813232421875,-6.2356438636779785,-3.3181779384613037,-11.322943687438965,-1.3995361328125,neutral
-214.48074340820312,85.28399658203125,13.333720207214355,3.128448724746704,0.8120670914649963,-10.777966499328613,-28.920194625854492,-5.469527721405029,-6.676054000854492,-8.391629219055176,-13.498937606811523,-9.03426742553711,-15.027935981750488,-4.774947166442871,-9.640146255493164,-6.928728103637695,-8.103355407714844,0.7236431241035461,-9.470664978027344,-1.0677052736282349,neutral
-179.07998657226562,92.65664672851562,-12.586446762084961,-4.446030139923096,-14.656281471252441,-5.226686954498291,-11.689101219177246,-9.026115417480469,-13.56080436706543,-3.160438299179077,-16.72630500793457,-8.719388961791992,-11.958161354064941,-5.932144641876221,-11.544293403625488,-9.934162139892578,-5.01278018951416,-1.4524219036102295,-4.544894695281982,2.440439224243164,joy
-115.36299561864618,45.79383768527977,3.641365553784428,-7.13470222799485,-8.982187368073964,-5.936746685450801,-7.826163473440773,-8.902442483161082,-7.458019177851906,-6.663310224638439,-10.544467500526167,-9.254022935117504,-7.492701813262818,-6.427599439441818,-8.622542187582194,-8.097106921035298,-3.4225604125430715,-1.5248519688368591,-1.8134270818857308,1.2473751875576478,joy
-211.6519775390625,90.07341766357422,-13.33041000366211,-5.784495830535889,-15.159110069274902,-6.008896350860596,-11.954813003540039,-9.506522178649902,-13.3953857421875,-3.227275848388672,-16.801179885864258,-8.770922660827637,-12.120739936828613,-6.398509979248047,-12.0199556350708,-10.512031555175781,-4.702413558959961,-1.4626281261444092,-4.824399471282959,2.094500780105591,joy
-178.04481506347656,92.27558135986328,-12.320157051086426,-4.327295780181885,-14.666838645935059,-5.164399147033691,-11.603422164916992,-9.080262184143066,-13.61672592163086,-3.271089553833008,-16.79913902282715,-8.785555839538574,-11.954122543334961,-5.953660488128662,-11.531900405883789,-9.968695640563965,-4.986151695251465,-1.4059271812438965,-4.522392272949219,2.3799848556518555,joy
-209.78579711914062,88.82685089111328,-14.889326095581055,-7.231005668640137,-15.341522216796875,-5.81541633605957,-12.249584197998047,-11.103011131286621,-12.711596488952637,-5.212350368499756,-18.471052169799805,-7.914515018463135,-11.783370971679688,-6.060506820678711,-14.011295318603516,-6.854973793029785,-1.9084758758544922,-0.5020208954811096,-1.8382259607315063,5.989886283874512,joy
-209.00645446777344,91.28457641601562,-12.677364349365234,-6.291807651519775,-15.205900192260742,-6.132572174072266,-12.322000503540039,-9.29457950592041,-13.154315948486328,-2.5739448070526123,-16.219011306762695,-8.424705505371094,-11.64176082611084,-5.970982074737549,-11.872688293457031,-9.73353385925293,-4.381799697875977,-0.9510363936424255,-4.251137733459473,3.0230166912078857,joy
-266.712646484375,106.47175598144531,-27.712724685668945,-11.18799114227295,-21.22347640991211,7.092869758605957,-4.618750095367432,-0.4970385432243347,-13.444671630859375,-3.729370594024658,-14.018305778503418,-8.286993026733398,-9.531957626342773,-5.386759281158447,-4.203754425048828,-0.07333602756261826,-9.086087226867676,-2.7642946243286133,-0.5636213421821594,-3.214113473892212,anger
-125.54179589422488,22.05616752748818,0.09926087949866527,-8.21198156978089,-6.3853747917490615,0.7582507588209129,2.292469511521704,-0.24897814255124961,-4.7356675310793825,-4.944981827396735,-5.180558567816098,-5.519269176110813,-4.574792257331136,-3.5883413033647815,-1.6450234963642714,-2.3597338819453295,-3.690640985333534,-3.3014609260911763,-0.8633557534949158,0.39046637819518926,anger
-300.7031555175781,106.04734802246094,-27.631874084472656,-11.369060516357422,-21.926485061645508,6.6362504959106445,-5.686711311340332,-1.079687237739563,-13.58928108215332,-3.6410892009735107,-15.052661895751953,-7.848109245300293,-9.914534568786621,-6.073027610778809,-4.523651123046875,-0.5252525210380554,-9.187366485595703,-2.6888036727905273,-0.08203358203172684,-2.744394063949585,anger
-266.7929382324219,106.56920623779297,-27.7041015625,-11.184317588806152,-21.2662296295166,7.2240495681762695,-4.557583332061768,-0.3928934931755066,-13.453380584716797,-3.687260866165161,-14.051106452941895,-8.281023025512695,-9.608159065246582,-5.370945930480957,-4.200190544128418,-0.07183630019426346,-9.103538513183594,-2.7243056297302246,-0.5627914667129517,-3.1472673416137695,anger
-296.9340515136719,101.99864196777344,-27.967145919799805,-13.48516845703125,-19.02622413635254,7.249605655670166,-4.620581150054932,-1.9386929273605347,-13.68408203125,-5.29350471496582,-14.968745231628418,-7.120689392089844,-8.61335563659668,-4.2237467765808105,-3.791041374206543,-2.406193494796753,-9.426985740661621,0.3615095317363739,-1.58501136302948,-3.769536256790161,anger
-299.3417053222656,105.8813247680664,-27.7283935546875,-11.959965705871582,-22.24027442932129,8.431800842285156,-4.634644031524658,-0.0628751590847969,-13.767823219299316,-3.528486967086792,-13.830767631530762,-8.063700675964355,-9.797897338867188,-4.819194316864014,-3.9853901863098145,-0.10707557946443558,-9.622023582458496,-3.288649320602417,-1.2636967897415161,-4.295668125152588,anger
-170.0445556640625,112.7339859008789,-15.219321250915527,22.19618797302246,-13.085115432739258,3.689586639404297,-2.0092592239379883,-4.376049518585205,-1.312878966331482,3.5636227130889893,-1.1681593656539917,5.831878185272217,-7.089104652404785,2.7842626571655273,-5.30192756652832,-2.677964687347412,-2.617997169494629,-5.5933146476745605,-5.851785182952881,1.3331360816955566,joy
-100.8863748647487,54.4895528991227,7.495469889344479,6.703250037078051,-3.1240636694576778,-3.1153420597495685,-1.2277478390235743,-3.7422570568692546,0.44446114382712687,1.162887855275399,1.8008389673963894,1.4654242142704552,-2.2898191779140427,0.29219718970048825,-3.2103120022087057,-4.072147223566853,-1.3196940520590523,-5.443873153876169,-4.107622932005709,-0.6121814486184125,joy
-198.640380859375,112.16996765136719,-17.20105743408203,21.325510025024414,-14.441737174987793,2.5883066654205322,-3.2277681827545166,-5.195285797119141,-1.1409025192260742,3.3560121059417725,-1.2675535678863525,6.103610515594482,-7.201226234436035,2.9297244548797607,-5.997984886169434,-3.1223642826080322,-2.3439762592315674,-5.894918441772461,-6.333706378936768,0.9407673478126526,joy
-168.73001098632812,112.60528564453125,-15.573468208312988,21.876832962036133,-13.160842895507812,3.717092752456665,-1.9509985446929932,-4.508864879608154,-1.2235244512557983,3.378394365310669,-1.1490672826766968,5.685550689697266,-6.99852991104126,2.7179431915283203,-5.18549919128418,-2.7498421669006348,-2.4122233390808105,-5.575949192047119,-5.761160850524902,1.2506694793701172,joy
-194.5382843017578,109.51504516601562,-17.95625114440918,18.59876251220703,-16.29821014404297,3.749610185623169,-5.021567344665527,-5.761651039123535,1.1466916799545288,2.7618601322174072,0.11201103031635284,3.0132553577423096,-7.248160362243652,3.6074271202087402,-8.854844093322754,-2.173332691192627,-5.809454917907715,-7.951093673706055,-3.9148008823394775,1.5724115371704102,joy
-193.50474548339844,115.33538055419922,-17.74510383605957,21.071125030517578,-15.453574180603027,2.275256395339966,-4.299815654754639,-5.267343521118164,-0.6372347474098206,4.076047897338867,-1.377078890800476,6.813511371612549,-7.335482597351074,4.342802047729492,-6.0451130867004395,-2.093400478363037,-2.1865310668945312,-6.236255168914795,-7.168214321136475,1.8115710020065308,joy
-325.9168395996094,116.8490219116211,-14.631970405578613,10.034039497375488,-4.6957573890686035,26.537097930908203,7.876026153564453,-5.036244869232178,-18.580522537231445,-10.966288566589355,-6.248071193695068,1.9773222208023071,-7.021303653717041,-7.128417015075684,-14.908771514892578,-5.847757339477539,-8.545876502990723,-0.34921330213546753,-6.276756763458252,2.2660768032073975,neutral
-311.90335634766444,100.06056065661785,-3.1176532245467503,1.9700246911017532,1.17060005242054,21.71314940156887,11.45811313523996,-7.550122718694352,-16.225468960680832,-13.293494531965441,-3.783808350835316,-0.6778149654442737,-4.79318975006784,-9.63119264876637,-12.330945649953442,-8.130851439879443,-5.952210346075062,-3.2103619101158225,-3.5670674413879375,0.020780655610074167,neutral
-358.5206298828125,115.70828247070312,-13.770044326782227,12.919644355773926,-4.861267566680908,28.32303237915039,9.429215431213379,-6.028558254241943,-19.44233512878418,-11.516495704650879,-7.58165168762207,2.069777250289917,-6.602973461151123,-8.203739166259766,-16.065067291259766,-7.059669017791748,-9.13175106048584,0.31320101022720337,-5.95728874206543,2.339172124862671,neutral
-318.50579833984375,116.58606719970703,-15.286486625671387,10.592938423156738,-6.041940212249756,26.975374221801758,8.514890670776367,-5.0266547203063965,-17.595853805541992,-10.476061820983887,-5.812774181365967,1.5990324020385742,-7.534971714019775,-7.717100620269775,-15.131638526916504,-6.10422945022583,-7.882349014282227,0.012502513825893402,-6.374186038970947,1.786019206047058,neutral
-352.2947692871094,112.4928207397461,-14.285137176513672,11.292094230651855,-1.1557868719100952,26.96171760559082,1.7787134647369385,-10.842236518859863,-19.733993530273438,-10.035759925842285,-3.9177145957946777,1.2362165451049805,-8.75755786895752,-10.853231430053711,-13.373833656311035,-3.9331488609313965,-5.482170104980469,0.12643341720104218,-3.851656913757324,2.463907480239868,neutral
-349.0286865234375,118.43124389648438,-14.000768661499023,10.364645004272461,-4.707577228546143,25.811494827270508,7.956340789794922,-4.141129493713379,-19.427349090576172,-11.075481414794922,-6.136407852172852,1.274349570274353,-8.204439163208008,-8.393223762512207,-16.6646785736084,-7.163754463195801,-8.79358959197998,-1.1593637466430664,-4.737818241119385,3.3775198459625244,neutral
-247.76681518554688,107.13682556152344,9.072478294372559,21.72856903076172,-3.4912517070770264,10.772056579589844,-1.6510729789733887,-0.9643116593360901,-3.7037158012390137,3.6343278884887695,-0.38484615087509155,3.3368215560913086,-4.483119487762451,-2.5407814979553223,-4.4800567626953125,-2.696638584136963,-2.75705885887146,-1.6208841800689697,-2.5147268772125244,0.5532552599906921,neutral
-140.0990628767353,36.911384072075,18.88651099915656,10.680483423374527,3.2073849172302387,2.139172254663331,-0.37446182516651066,-0.7915088166919089,-0.40189420241040547,0.7747831502674548,0.7424609254540891,0.8666418236016494,-1.9718417776307804,-2.371271270471022,-2.454871376880277,-2.2800649928439447,-1.9046909837137571,-2.4140693620824583,-1.6864461043661074,-0.4888899797688975,neutral
-279.0606384277344,103.61163330078125,9.578413963317871,20.133399963378906,-4.953862190246582,8.530647277832031,-2.8702616691589355,-1.5936146974563599,-4.120547294616699,3.1563704013824463,-0.28659531474113464,3.230212926864624,-4.4412031173706055,-2.42495059967041,-4.27752161026001,-2.6717841625213623,-2.2008657455444336,-1.88176691532135,-2.6304259300231934,0.5850315093994141,neutral
-247.76364135742188,107.06758880615234,9.21452808380127,21.647016525268555,-3.4168195724487305,10.665664672851562,-1.6324453353881836,-1.0109707117080688,-3.647853374481201,3.5881574153900146,-0.3502372205257416,3.3070895671844482,-4.402282238006592,-2.560065269470215,-4.455235481262207,-2.7561216354370117,-2.723263740539551,-1.6763405799865723,-2.4871630668640137,0.5121062397956848,neutral
-275.6656494140625,103.12029266357422,9.437739372253418,17.994455337524414,-5.5004472732543945,8.342242240905762,-4.753061771392822,-2.0418238639831543,-3.174215793609619,3.9298324584960938,-0.7224645018577576,1.5354030132293701,-6.100988388061523,-2.5370092391967773,-4.646633148193359,-2.1006040573120117,-2.866619110107422,-2.38596510887146,-1.653064250946045,-0.9814475178718567,neutral
-274.68804931640625,105.92486572265625,10.267574310302734,20.62602424621582,-5.681483268737793,9.24345874786377,-3.861548662185669,-1.5851293802261353,-5.018519401550293,3.494311571121216,-0.5959956645965576,3.915107250213623,-5.028793811798096,-2.2592175006866455,-4.971410274505615,-2.305286407470703,-2.723468065261841,-2.0109827518463135,-3.3142194747924805,1.379370093345642,neutral
-259.0150451660156,100.63137817382812,5.42785120010376,13.28331470489502,2.0360426902770996,15.830265998840332,8.970952033996582,2.9751081466674805,-10.656074523925781,7.199949741363525,-3.7363619804382324,2.9261605739593506,-0.014439594000577927,-1.4431040287017822,-6.441183567047119,-1.3302628993988037,-6.863020420074463,1.1514649391174316,-3.117643356323242,-2.246061325073242,joy
-195.52586399084262,50.166073919685225,17.910393231422624,7.558105447090488,7.8741985813334905,9.443757829174409,8.799794851270766,1.8507029115703946,-4.43212784408363,1.7469141091570988,-0.47257913554961295,1.4399830173381716,1.385708261500335,-2.4200636230226182,-4.430780254875496,-3.2746405820431845,-3.3943905012106015,-0.8625976830407865,-1.4493974500252083,-2.980967096923549,joy
-292.5469055175781,98.56085968017578,5.930522918701172,12.206146240234375,2.016112804412842,14.870482444763184,8.948798179626465,1.7354317903518677,-11.786462783813477,7.174640655517578,-4.198368549346924,2.6344878673553467,-0.2208576500415802,-1.7935832738876343,-6.547966003417969,-1.6194844245910645,-7.043791770935059,0.8438699841499329,-3.0617711544036865,-2.7486538887023926,joy
